YYYY,MM,DD,TMAX,TMIN,PRCP,SNOW,SNWD
2022,05,02,   20.4,    7.7,    0.0,-9999.0,-9999.0
2022,05,03,   20.0,   12.0,    0.0,-9999.0,-9999.0
2022,05,04,   16.0,-9999.0,    5.1,-9999.0,-9999.0
2022,05,05,   14.6,    8.0,    0.0,-9999.0,-9999.0
2022,05,06,   15.2,    7.6,    1.0,-9999.0,-9999.0
2022,05,07,   15.7,-9999.0,    0.0,-9999.0,-9999.0
2022,05,08,   19.2,    5.0,    0.0,-9999.0,-9999.0
2022,05,09,   21.3,    6.7,    0.0,-9999.0,-9999.0
2022,05,10,   21.0,    7.9,    0.0,-9999.0,-9999.0
2022,05,11,   21.9,    8.7,    0.0,-9999.0,-9999.0
2022,05,12,   22.4,    7.6,    0.0,-9999.0,-9999.0
2022,05,13,   25.4,    9.3,    0.0,-9999.0,-9999.0
2022,05,14,   25.6,   10.9,    0.0,-9999.0,-9999.0
2022,05,15,   20.4,-9999.0,    0.8,-9999.0,-9999.0
2022,05,16,   24.6,    9.4,    0.5,-9999.0,-9999.0
2022,05,17,   22.9,-9999.0,    0.0,-9999.0,-9999.0
2022,05,18,   25.9,    9.8,    1.5,-9999.0,-9999.0
2022,05,19,   15.6,-9999.0,    1.0,-9999.0,-9999.0
2022,05,20,   20.0,    4.6,    0.0,-9999.0,-9999.0
2022,05,21,   24.7,    7.6,    0.0,-9999.0,-9999.0
2022,05,22,   26.6,   10.3,    0.0,-9999.0,-9999.0
2022,05,23,   21.1,-9999.0,    1.0,-9999.0,-9999.0
2022,05,24,   22.0,    9.7,    0.0,-9999.0,-9999.0
2022,05,25,   25.3,   11.4,    0.0,-9999.0,-9999.0
2022,05,26,   29.0,   11.8,    0.0,-9999.0,-9999.0
2022,05,27,   27.0,   16.1,    0.0,-9999.0,-9999.0
2022,05,28,   28.1,-9999.0,-9999.0,-9999.0,-9999.0
2022,05,29,   31.5,   14.0,    0.0,-9999.0,-9999.0
2022,05,30,   32.7,   18.4,    1.3,-9999.0,-9999.0
2022,05,31,   31.6,   18.3,    0.0,-9999.0,-9999.0
2022,06,01,   32.4,   17.3,    0.0,-9999.0,-9999.0
2022,06,02,   32.4,   17.1,    0.0,-9999.0,-9999.0
2022,06,03,   32.8,   18.2,    3.3,-9999.0,-9999.0
2022,06,04,   33.9,   18.1,    0.0,-9999.0,-9999.0
2022,06,05,   31.2,   17.0,    0.0,-9999.0,-9999.0
2022,06,06,   28.8,   17.1,    0.0,-9999.0,-9999.0
2022,06,07,   26.1,-9999.0,-9999.0,-9999.0,-9999.0
2022,06,08,   26.4,   14.9,    5.1,-9999.0,-9999.0
2022,06,09,   25.5,   15.4,    0.0,-9999.0,-9999.0
2022,06,10,   26.8,   14.7,    4.1,-9999.0,-9999.0
2022,06,11,   28.6,-9999.0,    0.0,-9999.0,-9999.0
2022,06,12,   24.3,-9999.0,   12.4,-9999.0,-9999.0
2022,06,13,   23.7,-9999.0,    0.0,-9999.0,-9999.0
2022,06,14,   26.9,   14.1,    1.8,-9999.0,-9999.0
2022,06,15,   26.8,   14.3,    0.8,-9999.0,-9999.0
2022,06,16,   27.1,   14.6,    0.0,-9999.0,-9999.0
2022,06,17,   27.5,   16.4,    0.5,-9999.0,-9999.0
2022,06,18,   28.9,-9999.0,    0.0,-9999.0,-9999.0
2022,06,19,   27.7,   17.5,    0.0,-9999.0,-9999.0
2022,06,20,   30.8,   16.5,    0.0,-9999.0,-9999.0
2022,06,21,   25.7,   15.9,    4.8,-9999.0,-9999.0
2022,06,22,   27.4,   14.5,    6.1,-9999.0,-9999.0
2022,06,23,   26.2,   14.5,    0.0,-9999.0,-9999.0
2022,06,24,   22.9,   14.7,    0.0,-9999.0,-9999.0
2022,06,25,   21.7,-9999.0,    0.0,-9999.0,-9999.0
2022,06,26,   21.9,   13.8,    0.0,-9999.0,-9999.0
2022,06,27,   19.9,-9999.0,    6.1,-9999.0,-9999.0
2022,06,28,   22.8,   14.4,   13.2,-9999.0,-9999.0
2022,06,29,   25.2,   14.5,    0.0,-9999.0,-9999.0
2022,06,30,   27.2,-9999.0,-9999.0,-9999.0,-9999.0
2022,07,01,   26.0,   15.8,    8.9,-9999.0,-9999.0
2022,07,02,   28.0,   14.8,    0.0,-9999.0,-9999.0
2022,07,03,   27.0,   14.4,    0.0,-9999.0,-9999.0
2022,07,04,   27.6,   12.1,    0.0,-9999.0,-9999.0
2022,07,05,   28.3,   13.5,    0.0,-9999.0,-9999.0
2022,07,06,   29.7,   14.8,    0.0,-9999.0,-9999.0
2022,07,07,   31.3,   17.7,    0.0,-9999.0,-9999.0
2022,07,08,   31.3,   17.3,    0.0,-9999.0,-9999.0
2022,07,09,   30.8,-9999.0,   10.7,-9999.0,-9999.0
2022,07,10,   25.9,   15.8,    3.8,-9999.0,-9999.0
2022,07,11,   26.9,   15.4,    0.0,-9999.0,-9999.0
2022,07,12,   28.6,   16.0,    0.0,-9999.0,-9999.0
2022,07,13,   30.2,   17.1,    0.0,-9999.0,-9999.0
2022,07,14,   27.3,   17.6,    0.0,-9999.0,-9999.0
2022,07,15,   25.8,   14.9,    0.0,-9999.0,-9999.0
2022,07,16,   30.0,   15.7,-9999.0,-9999.0,-9999.0
2022,07,17,   28.9,   16.7,-9999.0,-9999.0,-9999.0
2022,07,18,   27.7,   16.8,    0.0,-9999.0,-9999.0
2022,07,19,   25.9,   16.7,-9999.0,-9999.0,-9999.0
2022,07,20,   26.9,   14.2,-9999.0,-9999.0,-9999.0
2022,07,21,   28.3,   14.2,    0.0,-9999.0,-9999.0
2022,07,22,   29.7,   15.2,-9999.0,-9999.0,-9999.0
2022,07,23,   28.9,   15.0,    0.0,-9999.0,-9999.0
2022,07,24,   29.6,   15.0,    0.0,-9999.0,-9999.0
2022,07,25,   29.5,   16.2,    0.0,-9999.0,-9999.0
2022,07,26,   30.2,   17.1,    0.0,-9999.0,-9999.0
2022,07,27,   32.4,   18.1,    0.0,-9999.0,-9999.0
2022,07,28,   34.5,   19.5,    0.0,-9999.0,-9999.0
2022,07,29,   34.8,   20.1,    0.0,-9999.0,-9999.0
2022,07,30,   34.8,   20.4,-9999.0,-9999.0,-9999.0
2022,07,31,   34.6,   20.1,-9999.0,-9999.0,-9999.0
2022,08,01,   33.9,   21.5,    0.0,-9999.0,-9999.0
2022,08,02,   32.1,   20.4,    0.0,-9999.0,-9999.0
2022,08,03,   33.3,   19.7,    0.0,-9999.0,-9999.0
2022,08,04,   34.5,   20.6,    0.0,-9999.0,-9999.0
2022,08,05,   34.9,-9999.0,-9999.0,-9999.0,-9999.0
2022,08,06,   34.3,-9999.0,    0.0,-9999.0,-9999.0
2022,08,07,   31.0,   19.7,    4.6,-9999.0,-9999.0
2022,08,08,   31.5,   19.9,    0.0,-9999.0,-9999.0
2022,08,09,-9999.0,   19.3,-9999.0,-9999.0,-9999.0
2022,08,10,-9999.0,   19.9,-9999.0,-9999.0,-9999.0
2022,08,11,   30.3,-9999.0,-9999.0,-9999.0,-9999.0
2022,08,12,   31.5,   17.4,    0.0,-9999.0,-9999.0
2022,08,13,   33.5,   20.4,    0.0,-9999.0,-9999.0
2022,08,14,   33.2,   20.0,    0.0,-9999.0,-9999.0
2022,08,15,   30.9,-9999.0,-9999.0,-9999.0,-9999.0
2022,08,16,   29.8,   17.6,    0.0,-9999.0,-9999.0
2022,08,17,   31.2,   17.9,    0.0,-9999.0,-9999.0
2022,08,18,   31.8,   19.1,    0.0,-9999.0,-9999.0
2022,08,19,   31.5,   19.2,    0.0,-9999.0,-9999.0
2022,08,20,   31.2,   18.4,    0.0,-9999.0,-9999.0
2022,08,21,   33.4,   20.7,    0.0,-9999.0,-9999.0
2022,08,22,   36.0,-9999.0,-9999.0,-9999.0,-9999.0
2022,08,23,   35.7,   22.2,    0.0,-9999.0,-9999.0
2022,08,24,   37.1,-9999.0,    0.0,-9999.0,-9999.0
2022,08,25,   30.2,   19.1,    3.6,-9999.0,-9999.0
2022,08,26,   32.7,   18.3,    0.0,-9999.0,-9999.0
2022,08,27,   30.9,   18.9,    0.0,-9999.0,-9999.0
2022,08,28,   33.1,-9999.0,-9999.0,-9999.0,-9999.0
2022,08,29,-9999.0,   18.6,-9999.0,-9999.0,-9999.0
2022,08,30,   35.5,-9999.0,    0.0,-9999.0,-9999.0
2022,08,31,   34.7,   19.7,    0.0,-9999.0,-9999.0
2022,09,01,   32.1,   19.3,    0.0,-9999.0,-9999.0
2022,09,02,   33.3,   19.8,    0.0,-9999.0,-9999.0
2022,09,03,   32.9,-9999.0,-9999.0,-9999.0,-9999.0
2022,09,04,   29.6,-9999.0,-9999.0,-9999.0,-9999.0
2022,09,05,   27.4,   16.3,    0.0,-9999.0,-9999.0
2022,09,06,   24.8,-9999.0,    0.0,-9999.0,-9999.0
2022,09,07,   22.4,   13.0,    0.0,-9999.0,-9999.0
2022,09,08,   25.4,-9999.0,-9999.0,-9999.0,-9999.0
2022,09,09,   28.2,-9999.0,-9999.0,-9999.0,-9999.0
2022,09,10,   30.0,-9999.0,-9999.0,-9999.0,-9999.0
2022,09,11,   31.2,-9999.0,-9999.0,-9999.0,-9999.0
2022,09,12,   28.8,-9999.0,    0.3,-9999.0,-9999.0
2022,09,13,   24.1,   11.7,    0.0,-9999.0,-9999.0
2022,09,14,   23.6,   10.5,    0.0,-9999.0,-9999.0
2022,09,15,   28.2,   10.7,    0.0,-9999.0,-9999.0
2022,09,16,   32.6,   14.8,    0.0,-9999.0,-9999.0
2022,09,17,   34.3,   16.9,    0.0,-9999.0,-9999.0
2022,09,18,   33.3,   16.3,    0.0,-9999.0,-9999.0
2022,09,19,   26.3,-9999.0,    0.0,-9999.0,-9999.0
2022,09,20,   25.7,   14.7,    0.0,-9999.0,-9999.0
2022,09,21,   22.5,   12.8,    0.0,-9999.0,-9999.0
2022,09,22,   18.4,-9999.0,    0.0,-9999.0,-9999.0
2022,09,23,   19.0,    8.2,    0.0,-9999.0,-9999.0
2022,09,24,   19.1,-9999.0,    0.0,-9999.0,-9999.0
2022,09,25,   23.3,    6.6,    0.0,-9999.0,-9999.0
2022,09,26,   27.1,    8.0,    0.0,-9999.0,-9999.0
2022,09,27,   29.3,   10.0,    0.0,-9999.0,-9999.0
2022,09,28,   25.5,-9999.0,    0.5,-9999.0,-9999.0
2022,09,29,   25.0,   13.5,    3.8,-9999.0,-9999.0
2022,09,30,   27.4,   12.7,    0.0,-9999.0,-9999.0
2022,10,01,   28.7,   14.0,    0.0,-9999.0,-9999.0
2022,10,02,   29.9,   14.5,    0.3,-9999.0,-9999.0
2022,10,03,   22.4,   12.1,    0.0,-9999.0,-9999.0
2022,10,04,   22.1,    9.9,    0.0,-9999.0,-9999.0
2022,10,05,   21.7,   10.5,    0.0,-9999.0,-9999.0
2022,10,06,   17.1,   11.7,    0.0,-9999.0,-9999.0
2022,10,07,   15.4,   10.1,    0.8,-9999.0,-9999.0
2022,10,08,   13.9,   10.2,    2.8,-9999.0,-9999.0
2022,10,09,   16.6,   10.9,    1.3,-9999.0,-9999.0
2022,10,10,   20.3,    9.8,    0.0,-9999.0,-9999.0
2022,10,11,   21.7,    6.9,    0.0,-9999.0,-9999.0
2022,10,12,   22.6,   11.0,    0.0,-9999.0,-9999.0
2022,10,13,   21.1,   10.0,    0.0,-9999.0,-9999.0
2022,10,14,   21.9,    8.9,    0.0,-9999.0,-9999.0
2022,10,15,   18.2,-9999.0,    0.3,-9999.0,-9999.0
2022,10,16,   15.9,   10.3,    1.8,-9999.0,-9999.0
2022,10,17,   17.0,   12.0,    7.9,-9999.0,-9999.0
2022,10,18,   18.7,-9999.0,    0.3,-9999.0,-9999.0
2022,10,19,   19.5,   10.2,    0.0,-9999.0,-9999.0
2022,10,20,   20.6,-9999.0,    0.0,-9999.0,-9999.0
2022,10,21,   14.6,-9999.0,    0.0,-9999.0,-9999.0
2022,10,22,   15.5,    2.3,    0.0,-9999.0,-9999.0
2022,10,23,   17.3,    1.9,    0.0,-9999.0,-9999.0
2022,10,24,   20.0,    4.7,    0.0,-9999.0,-9999.0
2022,10,25,   19.8,    5.9,    0.0,-9999.0,-9999.0
2022,10,26,   19.8,    4.7,    0.0,-9999.0,-9999.0
2022,10,27,   19.8,    7.1,    0.0,-9999.0,-9999.0
2022,10,28,   17.5,    6.1,    0.0,-9999.0,-9999.0
2022,10,29,   16.8,    4.6,    0.0,-9999.0,-9999.0
2022,10,30,   18.0,    3.3,    0.0,-9999.0,-9999.0
2022,10,31,   18.4,    1.7,    0.0,-9999.0,-9999.0
2022,11,01,   17.7,    4.8,    0.0,-9999.0,-9999.0
2022,11,02,   17.6,    2.6,    0.0,-9999.0,-9999.0
2022,11,03,   19.1,    3.6,    0.0,-9999.0,-9999.0
2022,11,04,   18.3,    4.8,    0.0,-9999.0,-9999.0
2022,11,05,   20.5,    5.0,    0.0,-9999.0,-9999.0
2022,11,06,   21.8,    4.7,    0.0,-9999.0,-9999.0
2022,11,07,   18.7,-9999.0,    0.3,-9999.0,-9999.0
2022,11,08,   16.7,    6.9,    0.0,-9999.0,-9999.0
2022,11,09,   16.0,-9999.0,    0.0,-9999.0,-9999.0
2022,11,10,   16.1,    2.8,    0.0,-9999.0,-9999.0
2022,11,11,   15.7,    1.8,    0.0,-9999.0,-9999.0
2022,11,12,   14.4,    4.3,    0.0,-9999.0,-9999.0
2022,11,13,   16.2,    1.2,    0.0,-9999.0,-9999.0
2022,11,14,   17.1,    1.7,    0.0,-9999.0,-9999.0
2022,11,15,   14.4,    3.2,    0.0,-9999.0,-9999.0
2022,11,16,   14.1,    1.1,    0.0,-9999.0,-9999.0
2022,11,17,   14.8,    3.2,    0.0,-9999.0,-9999.0
2022,11,18,   15.9,   10.5,    0.0,-9999.0,-9999.0
2022,11,19,   18.4,-9999.0,    0.8,-9999.0,-9999.0
2022,11,20,   18.9,    7.4,    0.0,-9999.0,-9999.0
2022,11,21,   17.5,    7.6,    0.3,-9999.0,-9999.0
2022,11,22,   14.3,-9999.0,    4.3,-9999.0,-9999.0
2022,11,23,   15.7,    3.9,    0.0,-9999.0,-9999.0
2022,11,24,   13.8,-9999.0,    2.0,-9999.0,-9999.0
2022,11,25,    9.6,-9999.0,    4.3,-9999.0,-9999.0
2022,11,26,   10.0,-9999.0,    0.3,-9999.0,-9999.0
2022,11,27,   10.6,    0.6,    0.0,-9999.0,-9999.0
2022,11,28,   10.3,    1.3,    0.0,-9999.0,-9999.0
2022,11,29,   12.5,    3.2,    0.0,-9999.0,-9999.0
2022,11,30,   16.6,    4.4,    0.0,-9999.0,-9999.0
2022,12,01,   14.9,    5.5,    0.0,-9999.0,-9999.0
2022,12,02,   14.6,    6.4,    0.0,-9999.0,-9999.0
2022,12,03,   12.7,    5.1,    0.0,-9999.0,-9999.0
2022,12,04,   13.8,-9999.0,    0.0,-9999.0,-9999.0
2022,12,05,   11.9,-9999.0,    0.0,-9999.0,-9999.0
2022,12,06,   10.1,    0.1,    0.0,-9999.0,-9999.0
2022,12,07,   11.8,   -0.1,    0.0,-9999.0,-9999.0
2022,12,08,   11.8,    0.9,    0.0,-9999.0,-9999.0
2022,12,09,   12.3,    1.6,    0.0,-9999.0,-9999.0
2022,12,10,   12.8,    3.9,    0.0,-9999.0,-9999.0
2022,12,11,-9999.0,    6.6,    2.3,-9999.0,-9999.0
2022,12,12,   13.8,    9.6,    1.0,-9999.0,-9999.0
2022,12,13,   13.3,    8.5,    1.0,-9999.0,-9999.0
2022,12,14,-9999.0,-9999.0,   14.5,-9999.0,-9999.0
2022,12,15,   12.8,    4.1,    3.8,-9999.0,-9999.0
2022,12,16,   15.8,-9999.0,    0.5,-9999.0,-9999.0
2022,12,17,   15.1,    4.6,    0.0,-9999.0,-9999.0
2022,12,18,   10.9,    5.3,    0.0,-9999.0,-9999.0
2022,12,19,    8.8,-9999.0,    0.0,-9999.0,-9999.0
2022,12,20,    3.8,-9999.0,    0.0,-9999.0,-9999.0
2022,12,21,    7.2,   -0.5,    0.0,-9999.0,-9999.0
2022,12,22,    3.2,    0.5,    0.0,-9999.0,-9999.0
2022,12,23,    3.4,    1.1,    0.0,-9999.0,-9999.0
2022,12,24,    5.6,    1.2,    0.0,-9999.0,-9999.0
2022,12,25,    4.3,    2.1,    0.5,-9999.0,-9999.0
2022,12,26,    6.1,-9999.0,    0.0,-9999.0,-9999.0
2022,12,27,    7.3,   -0.2,    0.0,-9999.0,-9999.0
2022,12,28,    7.4,-9999.0,    0.0,-9999.0,-9999.0
2022,12,29,   10.4,   -0.1,    0.0,-9999.0,-9999.0
2022,12,30,   11.4,   -0.1,    0.0,-9999.0,-9999.0
2022,12,31,    7.3,   -0.3,    0.0,-9999.0,-9999.0
2023,01,01,   10.6,   -0.2,    0.0,-9999.0,-9999.0
2023,01,02,   11.4,   -1.5,    0.0,-9999.0,-9999.0
2023,01,03,    9.8,   -1.7,    0.0,-9999.0,-9999.0
2023,01,04,    7.8,   -2.1,    0.0,-9999.0,-9999.0
2023,01,05,    9.8,   -0.3,    0.0,-9999.0,-9999.0
2023,01,06,    3.6,   -0.2,    0.0,-9999.0,-9999.0
2023,01,07,    2.8,-9999.0,    0.0,-9999.0,-9999.0
2023,01,08,    2.5,-9999.0,    0.0,-9999.0,-9999.0
2023,01,09,    2.3,   -1.1,    0.0,-9999.0,-9999.0
2023,01,10,    4.3,   -2.1,    0.0,-9999.0,-9999.0
2023,01,11,    9.8,   -0.4,    0.0,-9999.0,-9999.0
2023,01,12,   11.3,-9999.0,    0.0,-9999.0,-9999.0
2023,01,13,   10.4,   -0.2,    0.0,-9999.0,-9999.0
2023,01,14,   10.1,   -1.5,    0.0,-9999.0,-9999.0
2023,01,15,    9.7,   -2.4,    0.0,-9999.0,-9999.0
2023,01,16,   11.0,   -1.4,    0.0,-9999.0,-9999.0
2023,01,17,   11.7,   -0.1,    0.0,-9999.0,-9999.0
2023,01,18,   14.5,    4.1,    0.0,-9999.0,-9999.0
2023,01,19,   14.2,    1.0,    0.0,-9999.0,-9999.0
2023,01,20,   16.1,    0.0,    0.0,-9999.0,-9999.0
2023,01,21,   14.6,    0.0,    0.0,-9999.0,-9999.0
2023,01,22,   14.2,    0.5,    0.0,-9999.0,-9999.0
2023,01,23,   13.0,    0.1,    0.0,-9999.0,-9999.0
2023,01,24,   11.3,   -0.3,    0.0,-9999.0,-9999.0
2023,01,25,    5.9,   -0.1,    0.0,-9999.0,-9999.0
2023,01,26,    8.3,   -2.5,    0.0,-9999.0,-9999.0
2023,01,27,   10.0,    0.7,    0.0,-9999.0,-9999.0
2023,01,28,   10.6,    3.1,    1.0,-9999.0,-9999.0
2023,01,29,    5.5,-9999.0,    0.8,-9999.0,-9999.0
2023,01,30,    4.1,    0.0,    0.0,-9999.0,-9999.0
2023,01,31,    5.1,   -0.1,    2.5,-9999.0,   30.0
2023,02,01,    1.6,-9999.0,    2.3,-9999.0,   20.0
2023,02,02,    1.7,   -3.5,    0.5,-9999.0,-9999.0
2023,02,03,    2.9,   -0.4,    3.3,-9999.0,   41.0
2023,02,04,    0.2,-9999.0,   13.0,-9999.0,  170.0
2023,02,05,    2.0,   -4.6,    0.0,-9999.0,  140.0
2023,02,06,-9999.0,   -1.0,-9999.0,-9999.0,   89.0
2023,02,07,    1.1,-9999.0,    0.0,-9999.0,-9999.0
2023,02,08,    0.6,   -6.5,    0.0,-9999.0,   41.0
2023,02,09,    1.5,   -3.9,    0.0,-9999.0,   41.0
2023,02,10,    0.5,   -1.7,    0.0,-9999.0,   41.0
2023,02,11,    1.1,-9999.0,    0.0,-9999.0,   20.0
2023,02,12,    0.9,-9999.0,-9999.0,-9999.0,   20.0
2023,02,13,    4.1,   -3.4,    0.0,-9999.0,-9999.0
2023,02,14,    2.7,   -5.7,    0.0,-9999.0,-9999.0
2023,02,15,    3.5,   -1.1,    0.0,-9999.0,-9999.0
2023,02,16,    1.9,   -1.9,    0.0,-9999.0,-9999.0
2023,02,17,    5.5,   -3.3,    0.0,-9999.0,-9999.0
2023,02,18,    9.4,   -0.8,    0.0,-9999.0,-9999.0
2023,02,19,   13.5,-9999.0,    0.0,-9999.0,-9999.0
2023,02,20,    9.5,-9999.0,    2.0,-9999.0,-9999.0
2023,02,21,   10.7,   -0.1,    0.0,-9999.0,-9999.0
2023,02,22,   14.1,    0.5,    0.0,-9999.0,-9999.0
2023,02,23,   15.0,    0.6,    0.0,-9999.0,-9999.0
2023,02,24,   13.4,    1.3,    0.0,-9999.0,-9999.0
2023,02,25,   15.3,    2.7,    0.0,-9999.0,-9999.0
2023,02,26,   15.5,    3.8,    0.0,-9999.0,-9999.0
2023,02,27,   18.6,    3.9,    0.0,-9999.0,-9999.0
2023,02,28,   16.6,    7.7,    0.3,-9999.0,-9999.0
2023,03,01,   19.5,    9.8,    0.0,-9999.0,-9999.0
2023,03,02,   19.6,    6.5,    0.0,-9999.0,-9999.0
2023,03,03,   16.9,-9999.0,-9999.0,-9999.0,-9999.0
2023,03,04,   12.8,    5.1,    0.0,-9999.0,-9999.0
2023,03,05,   11.0,-9999.0,    0.0,-9999.0,-9999.0
2023,03,06,    8.6,-9999.0,   14.0,-9999.0,-9999.0
2023,03,07,   11.6,    2.2,    0.0,-9999.0,-9999.0
2023,03,08,   14.3,    3.6,    0.0,-9999.0,-9999.0
2023,03,09,   14.7,    4.3,    0.0,-9999.0,-9999.0
2023,03,10,   14.2,    7.9,    0.0,-9999.0,-9999.0
2023,03,11,   15.4,-9999.0,    0.0,-9999.0,-9999.0
2023,03,12,-9999.0,-9999.0,    8.9,-9999.0,-9999.0
2023,03,13,    7.4,-9999.0,    4.6,-9999.0,-9999.0
2023,03,14,    7.8,    0.6,    3.8,-9999.0,-9999.0
2023,03,15,   14.3,    2.7,    0.0,-9999.0,-9999.0
2023,03,16,   12.6,    4.8,    0.0,-9999.0,-9999.0
2023,03,17,    8.6,-9999.0,    0.3,-9999.0,-9999.0
2023,03,18,   11.8,    3.8,    7.9,-9999.0,-9999.0
2023,03,19,    8.4,    5.5,   11.2,-9999.0,-9999.0
2023,03,20,   14.5,    3.2,    0.5,-9999.0,-9999.0
2023,03,21,-9999.0,    0.7,    0.0,-9999.0,-9999.0
2023,03,22,   13.3,    4.3,    0.0,-9999.0,-9999.0
2023,03,23,    8.8,-9999.0,    0.8,-9999.0,-9999.0
2023,03,24,   14.5,    3.7,    0.0,-9999.0,-9999.0
2023,03,25,   17.0,    4.2,    0.0,-9999.0,-9999.0
2023,03,26,   17.2,-9999.0,-9999.0,-9999.0,-9999.0
2023,03,27,   17.9,    4.0,    1.0,-9999.0,-9999.0
2023,03,28,   13.8,-9999.0,    0.0,-9999.0,-9999.0
2023,03,29,-9999.0,-9999.0,   12.4,-9999.0,-9999.0
2023,03,30,    1.7,   -3.1,    1.3,-9999.0,-9999.0
2023,03,31,    8.1,   -3.3,    0.0,-9999.0,-9999.0
2023,04,01,   16.2,    3.0,    0.3,-9999.0,-9999.0
2023,04,02,   15.2,    9.1,    0.0,-9999.0,-9999.0
2023,04,03,   20.1,   10.1,    1.3,-9999.0,-9999.0
2023,04,04,   21.6,-9999.0,    0.0,-9999.0,-9999.0
2023,04,05,   14.2,    6.8,    3.3,-9999.0,-9999.0
2023,04,06,   11.8,    5.7,    1.0,-9999.0,-9999.0
2023,04,07,   10.4,    3.2,    1.8,-9999.0,-9999.0
2023,04,08,   14.4,    2.3,    0.3,-9999.0,-9999.0
2023,04,09,   16.6,    5.2,    0.0,-9999.0,-9999.0
2023,04,10,   12.6,-9999.0,    1.8,-9999.0,-9999.0
2023,04,11,-9999.0,-9999.0,    9.1,-9999.0,-9999.0
2023,04,12,   11.5,    4.8,    0.0,-9999.0,-9999.0
2023,04,13,   12.5,    5.1,    0.3,-9999.0,-9999.0
2023,04,14,   18.5,    3.3,    0.0,-9999.0,-9999.0
2023,04,15,   21.8,    6.6,    0.0,-9999.0,-9999.0
2023,04,16,   22.2,-9999.0,    0.0,-9999.0,-9999.0
2023,04,17,   22.3,    8.9,    0.0,-9999.0,-9999.0
2023,04,18,   20.8,-9999.0,    0.0,-9999.0,-9999.0
2023,04,19,   20.3,    9.1,    2.5,-9999.0,-9999.0
2023,04,20,   14.5,    8.3,    0.8,-9999.0,-9999.0
2023,04,21,   15.5,    6.2,    0.3,-9999.0,-9999.0
2023,04,22,   17.0,    7.2,    0.0,-9999.0,-9999.0
2023,04,23,   14.2,-9999.0,    0.8,-9999.0,-9999.0
2023,04,24,   16.1,    5.3,   10.2,-9999.0,-9999.0
2023,04,25,   18.9,    4.3,    0.0,-9999.0,-9999.0
2023,04,26,   19.0,   10.0,    2.8,-9999.0,-9999.0
2023,04,27,   16.0,-9999.0,    0.0,-9999.0,-9999.0
2023,04,28,   10.9,-9999.0,   11.2,-9999.0,-9999.0
2023,04,29,   10.2,    3.6,    0.0,-9999.0,-9999.0
2023,04,30,   11.0,    3.7,    0.0,-9999.0,-9999.0
2023,05,01,   16.9,    2.4,    0.0,-9999.0,-9999.0
2023,05,02,-9999.0,    4.1,-9999.0,-9999.0,-9999.0
2023,05,03,   23.5,    6.2,    0.0,-9999.0,-9999.0
2023,05,04,   23.0,    9.2,    0.0,-9999.0,-9999.0
2023,05,05,   25.3,   10.1,    0.0,-9999.0,-9999.0
2023,05,06,   24.9,-9999.0,    1.0,-9999.0,-9999.0
2023,05,07,   17.1,   11.0,    1.8,-9999.0,-9999.0
2023,05,08,   20.1,   10.4,    0.0,-9999.0,-9999.0
2023,05,09,   22.2,   10.7,    0.0,-9999.0,-9999.0
2023,05,10,   19.6,-9999.0,    0.3,-9999.0,-9999.0
2023,05,11,   19.3,   10.8,    3.0,-9999.0,-9999.0
2023,05,12,   21.5,   10.1,    0.0,-9999.0,-9999.0
2023,05,13,   19.7,   10.8,    8.4,-9999.0,-9999.0
2023,05,14,   22.4,    9.0,    0.0,-9999.0,-9999.0
2023,05,15,   23.3,   10.1,    0.0,-9999.0,-9999.0
2023,05,16,-9999.0,   12.5,-9999.0,-9999.0,-9999.0
2023,05,17,   28.4,-9999.0,    6.1,-9999.0,-9999.0
2023,05,18,   22.0,   11.1,    0.0,-9999.0,-9999.0
2023,05,19,   18.7,   11.0,    0.0,-9999.0,-9999.0
2023,05,20,   20.7,   10.5,    0.0,-9999.0,-9999.0
2023,05,21,   20.5,   11.6,   16.8,-9999.0,-9999.0
2023,05,22,   22.1,   10.4,    0.0,-9999.0,-9999.0
2023,05,23,   18.8,   12.5,    5.6,-9999.0,-9999.0
2023,05,24,   20.1,   11.4,    5.6,-9999.0,-9999.0
2023,05,25,   22.0,   11.3,   11.9,-9999.0,-9999.0
2023,05,26,   22.3,   11.3,    1.0,-9999.0,-9999.0
2023,05,27,   25.0,   11.5,    0.3,-9999.0,-9999.0
2023,05,28,   22.6,   14.9,    0.0,-9999.0,-9999.0
2023,05,29,   23.8,-9999.0,    2.3,-9999.0,-9999.0
2023,05,30,   17.8,   12.6,   25.4,-9999.0,-9999.0
2023,05,31,   19.8,   13.0,   13.2,-9999.0,-9999.0
2023,06,01,   21.8,   12.2,    5.1,-9999.0,-9999.0
2023,06,02,   24.5,   13.8,    0.3,-9999.0,-9999.0
2023,06,03,   25.0,   14.1,    2.5,-9999.0,-9999.0
2023,06,04,   20.0,   13.9,   32.0,-9999.0,-9999.0
2023,06,05,   22.0,-9999.0,    6.4,-9999.0,-9999.0
2023,06,06,   23.6,   13.1,    0.0,-9999.0,-9999.0
2023,06,07,   26.6,   13.2,    0.0,-9999.0,-9999.0
2023,06,08,   27.8,   14.9,    0.0,-9999.0,-9999.0
2023,06,09,   27.8,   15.7,    0.0,-9999.0,-9999.0
2023,06,10,   26.5,   14.6,    0.0,-9999.0,-9999.0
